"time","IC-soma","MSO_ON-soma","MSO_OFF-soma"
2.75,-62.107359497,-55.3112126257,-55.3112126257
2.8,-62.1359994999,-55.2938820004,-55.2938820004
2.85,-62.1643559383,-55.2773252401,-55.2773252401
2.9,-62.1924316201,-55.2615063982,-55.2615063982
2.95,-62.2202293248,-55.2463912451,-55.2463912451
3.0,-62.2477518047,-55.2319471839,-55.2319471839
3.05,-62.2750017848,-55.2181431704,-55.2181431704
3.1,-62.3019819633,-55.2049496369,-55.2049496369
3.15,-62.3286950112,-55.1923384208,-55.1923384208
3.2,-62.3551435736,-55.1802826949,-55.1802826949
3.25,-62.381330269,-55.1687569033,-55.1687569033
3.3,-62.4072576903,-55.157736699,-55.157736699
3.35,-62.4329284045,-55.1471988852,-55.1471988852
3.4,-62.4583449531,-55.1371213595,-55.1371213595
3.45,-62.4835098529,-55.1274830607,-55.1274830607
3.5,-62.5084255952,-55.1182639186,-55.1182639186
3.55,-62.533094647,-55.1094448062,-55.1094448062
3.6,-62.5575194509,-55.1010074935,-55.1010074935
3.65,-62.581702425,-55.0929346052,-55.0929346052
3.7,-62.6056459637,-55.0852095787,-55.0852095787
3.75,-62.6293524377,-55.0778166257,-55.0778166257
3.8,-62.6528241942,-55.0707406947,-55.0707406947
3.85,-62.6760635571,-55.0639674358,-55.0639674358
3.9,-62.6990728273,-55.057483167,-55.057483167
3.95,-62.721854283,-55.0512748427,-55.0512748427
4.0,-62.7444101797,-55.0453300228,-55.0453300228
4.05,-62.7667427508,-55.0396368443,-55.0396368443
4.1,-62.7888542073,-55.0341839937,-55.0341839937
4.15,-62.8107467385,-55.0289606809,-55.0289606809
4.2,-62.832422512,-55.0239566143,-55.0239566143
4.25,-62.8538836738,-55.0191619775,-55.0191619775
4.3,-62.875132349,-55.0145674064,-55.0145674064
4.35,-62.8961706413,-55.0101639685,-55.0101639685
4.4,-62.9170006336,-55.0059431418,-55.0059431418
4.45,-62.9376243884,-55.0018967961,-55.0018967961
4.5,-62.9580439477,-54.998017174,-54.998017174
4.55,-62.9782613331,-54.9942968741,-54.9942968741
4.6,-62.9982785464,-54.9907288337,-54.9907288337
4.65,-63.0180975695,-54.9873063133,-54.9873063133
4.7,-63.0377203646,-54.9840228813,-54.9840228813
4.75,-63.0571488747,-54.9808724,-54.9808724
4.8,-63.0763850233,-54.9778490111,-54.9778490111
4.85,-63.0954307149,-54.9749471235,-54.9749471235
4.9,-63.1142878354,-54.9721614007,-54.9721614007
4.95,-63.1329582518,-54.9694867484,-54.9694867484
5.0,-63.1514438125,-54.9669183041,-54.9669183041
5.05,-63.169746348,-54.9644514257,-54.9644514257
5.1,-63.1878676702,-54.9620816816,-54.9620816816
5.15,-63.2058095734,-54.959804841,-54.959804841
5.2,-63.223573834,-54.9576168644,-54.9576168644
5.25,-63.2411622108,-54.9555138948,-54.9555138948
5.3,-63.2585764453,-54.9534922497,-54.9534922497
5.35,-63.2758182617,-54.9515484124,-54.9515484124
5.4,-63.292889367,-54.9496790249,-54.9496790249
5.45,-63.3097914515,-54.9478808805,-54.9478808805
5.5,-63.3265261886,-54.9461509164,-54.9461509164
5.55,-63.3430952353,-54.9444862078,-54.9444862078
5.6,-63.359500232,-54.9428839611,-54.9428839611
5.65,-63.375742803,-54.9413415082,-54.9413415082
5.7,-63.3918245565,-54.9398563002,-54.9398563002
5.75,-63.4077470847,-54.9384259026,-54.9384259026
5.8,-63.4235119641,-54.9370479899,-54.9370479899
5.85,-63.4391207557,-54.9357203402,-54.9357203402
5.9,-63.4545750047,-54.934440831,-54.934440831
5.95,-63.4698762414,-54.9332074345,-54.9332074345
6.0,-63.4850259807,-54.9320182132,-54.9320182132
6.05,-63.5000257226,-54.9308713158,-54.9308713158
6.1,-63.5148769522,-54.9297649733,-54.9297649733
6.15,-63.5295811399,-54.9286974953,-54.9286974953
6.2,-63.5441397417,-54.9276672666,-54.9276672666
6.25,-63.5585541989,-54.9266727433,-54.9266727433
6.3,-63.5728259386,-54.92571245,-54.92571245
6.35,-63.5869563741,-54.9247849766,-54.9247849766
6.4,-63.6009469042,-54.9238889752,-54.9238889752
6.45,-63.6147989143,-54.9230231574,-54.9230231574
6.5,-63.6285137757,-54.9221862917,-54.9221862917
6.55,-63.6420928464,-54.9213772008,-54.9213772008
6.6,-63.655537471,-54.9205947589,-54.9205947589
6.65,-63.6688489804,-54.9198378901,-54.9198378901
6.7,-63.6820286927,-54.9191055653,-54.9191055653
6.75,-63.6950779128,-54.9183968006,-54.9183968006
6.8,-63.7079979327,-54.9177106553,-54.9177106553
6.85,-63.7207900316,-54.9170462295,-54.9170462295
6.9,-63.7334554761,-54.9164026629,-54.9164026629
6.95,-63.7459955202,-54.9157791324,-54.9157791324
7.0,-63.7584114054,-54.9151748509,-54.9151748509
7.05,-63.7707043611,-54.9145890654,-54.9145890654
7.1,-63.7828756043,-54.9140210555,-54.9140210555
7.15,-63.7949263402,-54.9134701321,-54.9134701321
7.2,-63.8068577619,-54.9129356358,-54.9129356358
7.25,-63.8186710507,-54.9124169357,-54.9124169357
7.3,-63.8303673762,-54.9119134282,-54.9119134282
7.35,-63.8419478966,-54.9114245355,-54.9114245355
7.4,-63.8534137583,-54.9109497046,-54.9109497046
7.45,-63.8647660967,-54.9104884063,-54.9104884063
7.5,-63.8760060356,-54.9100401339,-54.9100401339
7.55,-63.8871346881,-54.9096044025,-54.9096044025
7.6,-63.8981531559,-54.9091807477,-54.9091807477
7.65,-63.9090625299,-54.908768725,-54.908768725
7.7,-63.9198638904,-54.9083679086,-54.9083679086
7.75,-63.9305583066,-54.9079778907,-54.9079778907
7.8,-63.9411468376,-54.9075982809,-54.9075982809
7.85,-63.9516305317,-54.907228705,-54.907228705
7.9,-63.9620104268,-54.9068688049,-54.9068688049
7.95,-63.9722875506,-54.9065182371,-54.9065182371
8.0,-63.9824629208,-54.9061766726,-54.9061766726
8.05,-63.9925375447,-54.9058437963,-54.9058437963
8.1,-64.0025124199,-54.905519306,-54.905519306
8.15,-64.012388534,-54.905202912,-54.905202912
8.2,-64.0221668647,-54.9048943368,-54.9048943368
8.25,-64.0318483803,-54.9045933142,-54.9045933142
8.3,-64.0414340393,-54.9042995888,-54.9042995888
8.35,-64.0509247908,-54.904012916,-54.904012916
8.4,-64.0603215745,-54.9037330609,-54.9037330609
8.45,-64.0696253207,-54.9034597984,-54.9034597984
8.5,-64.0788369506,-54.9031929122,-54.9031929122
8.55,-64.0879573763,-54.9029321951,-54.9029321951
8.6,-64.0969875007,-54.902677448,-54.902677448
8.65,-64.105928218,-54.9024284799,-54.9024284799
8.7,-64.1147804133,-54.9021851074,-54.9021851074
8.75,-64.1235449631,-54.9019471545,-54.9019471545
8.8,-64.1322227352,-54.901714452,-54.901714452
8.85,-64.1408145887,-54.9014868375,-54.9014868375
8.9,-64.1493213744,-54.901264155,-54.901264155
8.95,-64.1577439345,-54.9010462546,-54.9010462546
9.0,-64.1660831029,-54.9008329921,-54.9008329921
9.05,-64.1743397053,-54.900624229,-54.900624229
9.1,-64.1825145592,-54.9004198323,-54.9004198323
9.15,-64.1906084739,-54.9002196739,-54.9002196739
9.2,-64.1986222509,-54.9000236307,-54.9000236307
9.25,-64.2065566835,-54.8998315843,-54.8998315843
9.3,-64.2144125574,-54.8996434206,-54.8996434206
9.35,-64.2221906504,-54.89945903,-54.89945903
9.4,-64.2298917326,-54.8992783069,-54.8992783069
9.45,-64.2375165664,-54.8991011497,-54.8991011497
9.5,-64.2450659068,-54.8989274606,-54.8989274606
9.55,-64.2525405013,-54.8987571453,-54.8987571453
9.6,-64.2599410899,-54.8985901129,-54.8985901129
9.65,-64.2672684053,-54.898426276,-54.898426276
9.7,-64.2745231731,-54.8982655501,-54.8982655501
9.75,-64.2817061114,-54.898107854,-54.898107854
9.8,-64.2888179316,-54.8979531093,-54.8979531093
9.85,-64.2958593378,-54.8978012403,-54.8978012403
9.9,-64.302831027,-54.897652174,-54.897652174
9.95,-64.3097336896,-54.89750584,-54.89750584
10.0,-64.316568009,-54.8973621703,-54.8973621703
10.05,-64.3233346619,-54.8972210994,-54.8972210994
10.1,-64.3300343182,-54.8970825637,-54.8970825637
10.15,-64.3366676413,-54.896946502,-54.896946502
10.2,-64.343235288,-54.8968128552,-54.8968128552
10.25,-64.3497379084,-54.8966815662,-54.8966815662
10.3,-64.3561761465,-54.8965525794,-54.8965525794
10.35,-64.3625506396,-54.8964258416,-54.8964258416
10.4,-64.368862019,-54.896301301,-54.896301301
10.45,-64.3751109094,-54.8961789075,-54.8961789075
10.5,-64.3925160071,-54.8960586126,-54.8960586126
10.55,-64.4183742849,-54.8959403695,-54.8959403695
10.6,-64.4505934694,-54.8958241328,-54.8958241328
10.65,-64.4875573325,-54.8957098584,-54.8957098584
10.7,-64.5391068563,-54.8955975036,-54.8955975036
10.75,-64.6015323691,-54.8954870273,-54.8954870273
10.8,-64.6719674321,-54.8953783893,-54.8953783893
10.85,-64.7482035976,-54.8952715507,-54.8952715507
10.9,-64.8285436483,-54.8951664739,-54.8951664739
10.95,-64.9116862695,-54.8950631222,-54.8950631222
11.0,-65.0073520475,-54.8949614603,-54.8949614603
11.05,-65.1120337392,-54.8948614536,-54.8948614536
11.1,-65.2230374239,-54.8947630686,-54.8947630686
11.15,-65.3383008298,-54.8946662728,-54.8946662728
11.2,-65.4562502573,-54.8945710346,-54.8945710346
11.25,-65.5756888344,-54.8944773234,-54.8944773234
11.3,-65.6957095571,-54.8943851092,-54.8943851092
11.35,-65.8257256729,-54.8942943629,-54.8942943629
11.4,-65.9625549614,-54.8942050564,-54.8942050564
11.45,-66.10369776,-54.8941171621,-54.8941171621
11.5,-66.2469482501,-54.8940306533,-54.8940306533
11.55,-66.3909458545,-54.8939455039,-54.8939455039
11.6,-66.5442307881,-54.8938616885,-54.8938616885
11.65,-66.7033860982,-54.8937791825,-54.8937791825
11.7,-66.8655312501,-54.8936979616,-54.8936979616
11.75,-67.0287909226,-54.8936180024,-54.8936180024
11.8,-67.1917663313,-54.8935392821,-54.8935392821
11.85,-67.353422978,-54.8934617783,-54.8934617783
11.9,-67.5130041194,-54.8933854692,-54.8933854692
11.95,-67.6699004951,-54.8933103335,-54.8933103335
12.0,-67.823408534,-54.8932363506,-54.8932363506
12.05,-67.9818090477,-54.8931635002,-54.8931635002
12.1,-68.1426068357,-54.8930917625,-54.8930917625
12.15,-68.3039384584,-54.8930211182,-54.8930211182
12.2,-68.4644245294,-54.8929515484,-54.8929515484
12.25,-68.623054317,-54.8928830347,-54.8928830347
12.3,-68.7869638487,-54.8928155592,-54.8928155592
12.35,-68.9531192705,-54.8927491041,-54.8927491041
12.4,-69.1195072517,-54.8926836523,-54.8926836523
12.45,-69.2846466094,-54.8926191869,-54.8926191869
12.5,-69.4474618637,-54.8925556915,-54.8925556915
12.55,-69.6071307444,-54.8924931499,-54.8924931499
12.6,-69.7700617322,-54.8924315463,-54.8924315463
12.65,-69.9338639295,-54.8923708653,-54.8923708653
12.7,-70.0967784098,-54.8923110919,-54.8923110919
12.75,-70.2575272172,-54.8922522111,-54.8922522111
12.8,-70.4151972961,-54.8921942085,-54.8921942085
12.85,-70.5691514279,-54.8921370699,-54.8921370699
12.9,-70.7189593261,-54.8920807814,-54.8920807814
12.95,-70.8643458631,-54.8920253293,-54.8920253293
13.0,-71.0051058365,-54.8919707002,-54.8919707002
13.05,-71.1409358186,-54.8919168811,-54.8919168811
13.1,-71.2718518869,-54.8918638591,-54.8918638591
13.15,-71.3979121879,-54.8918116216,-54.8918116216
13.2,-71.5251667344,-54.8917601562,-54.8917601562
13.25,-71.6519804123,-54.8917094509,-54.8917094509
13.3,-71.7771496971,-54.8916594936,-54.8916594936
13.35,-71.9013115209,-54.8916102728,-54.8916102728
13.4,-72.0234755738,-54.891561777,-54.891561777
13.45,-72.1429398983,-54.8915139949,-54.8915139949
13.5,-72.2592203375,-54.8914669156,-54.8914669156
13.55,-72.3719568135,-54.8914205281,-54.8914205281
13.6,-72.4807558628,-54.8913748218,-54.8913748218
13.65,-72.5855316553,-54.8913297863,-54.8913297863
13.7,-72.6862622372,-54.8912854113,-54.8912854113
13.75,-72.7829721614,-54.8912416867,-54.8912416867
13.8,-72.8757195568,-54.8911986026,-54.8911986026
13.85,-72.9645860334,-54.8911561493,-54.8911561493
13.9,-73.0496691899,-54.8911143172,-54.8911143172
13.95,-73.1310772751,-54.8910730969,-54.8910730969
14.0,-73.2089253644,-54.8910324792,-54.8910324792
14.05,-73.2833319279,-54.890992455,-54.890992455
14.1,-73.3544168828,-54.8909530153,-54.8909530153
14.15,-73.4222657491,-54.8909141514,-54.8909141514
14.2,-73.486827261,-54.8908758547,-54.8908758547
14.25,-73.5482344141,-54.8908381166,-54.8908381166
14.3,-73.6066066372,-54.8908009288,-54.8908009288
14.35,-73.6618941558,-54.8907642831,-54.8907642831
14.4,-73.7142257493,-54.8907281714,-54.8907281714
14.45,-73.7637241148,-54.8906925859,-54.8906925859
14.5,-73.8105064115,-54.8906575186,-54.8906575186
14.55,-73.854684228,-54.8906229618,-54.8906229618
14.6,-73.8963640985,-54.8905889081,-54.8905889081
14.65,-73.9356473355,-54.8905553499,-54.8905553499
14.7,-73.9726307495,-54.89052228,-54.89052228
14.75,-74.0074065426,-54.8904896911,-54.8904896911
14.8,-74.0400628473,-54.8904575762,-54.8904575762
14.85,-74.0706839349,-54.8904259282,-54.8904259282
14.9,-74.0993499851,-54.8903947404,-54.8903947404
14.95,-74.1261375733,-54.8903640058,-54.8903640058
15.0,-74.1511200473,-54.8903337179,-54.8903337179
15.05,-74.174367413,-54.8903038701,-54.8903038701
15.1,-74.1959466978,-54.890274456,-54.890274456
15.15,-74.2159217253,-54.8902454691,-54.8902454691
15.2,-74.234353667,-54.8902169033,-54.8902169033
15.25,-74.2513008775,-54.8901887524,-54.8901887524
15.3,-74.2668193,-54.8901610103,-54.8901610103
15.35,-74.2809625853,-54.8901336711,-54.8901336711
15.4,-74.2937818292,-54.8901067288,-54.8901067288
15.45,-74.3053259429,-54.8900801777,-54.8900801777
15.5,-74.3156419326,-54.890054012,-54.890054012
15.55,-74.3247747474,-54.8900282262,-54.8900282262
15.6,-74.3327675535,-54.8900028147,-54.8900028147
15.65,-74.3396614861,-54.8899777721,-54.8899777721
15.7,-74.3454960974,-54.889953093,-54.889953093
15.75,-74.3503091673,-54.889928772,-54.889928772
15.8,-74.3541370267,-54.8899048041,-54.8899048041
15.85,-74.3570146288,-54.8898811841,-54.8898811841
15.9,-74.3589752753,-54.8898579068,-54.8898579068
15.95,-74.3600509154,-54.8898349674,-54.8898349674
16.0,-74.360272368,-54.8898123609,-54.8898123609
16.05,-74.3596691528,-54.8897900825,-54.8897900825
16.1,-74.3582697101,-54.8897681274,-54.8897681274
16.15,-74.3561011478,-54.889746491,-54.889746491
16.2,-74.3531896219,-54.8897251686,-54.8897251686
16.25,-74.3495601393,-54.8897041556,-54.8897041556
16.3,-74.3452368294,-54.8896834477,-54.8896834477
16.35,-74.340242987,-54.8896630403,-54.8896630403
16.4,-74.3346008003,-54.8896429291,-54.8896429291
16.45,-74.3283316038,-54.8896231098,-54.8896231098
16.5,-74.3214560636,-54.8896035782,-54.8896035782
16.55,-74.3139940039,-54.8895843301,-54.8895843301
16.6,-74.3059645923,-54.8895653615,-54.8895653615
16.65,-74.2973860894,-54.8895466682,-54.8895466682
16.7,-74.2882761841,-54.8895282463,-54.8895282463
16.75,-74.2786517963,-54.8895100918,-54.8895100918
16.8,-74.2685293139,-54.8894922009,-54.8894922009
16.85,-74.2579246197,-54.8894745698,-54.8894745698
16.9,-74.2468528255,-54.8894571947,-54.8894571947
16.95,-74.2353284949,-54.8894400719,-54.8894400719
17.0,-74.2233658029,-54.8894231978,-54.8894231978
17.05,-74.2109783651,-54.8894065687,-53.373743842
17.1,-74.1981793986,-54.8893901811,-51.9276924681
17.15,-74.1849814786,-54.8893740315,-50.5441636056
17.2,-74.1713968418,-54.8893581165,-49.2133381166
17.25,-74.1574371928,-54.8893424327,-47.9203806121
17.3,-74.1431139167,-54.8893269767,-46.642071073
17.35,-74.1284380964,-54.8893117453,-45.3414885545
17.4,-74.1134202561,-54.8892967351,-43.9586590313
17.45,-74.0980705613,-54.889281943,-42.3916937844
17.5,-74.0823989626,-54.8892673659,-40.45318824
17.55,-74.0664150273,-54.8892530006,-37.7550585018
17.6,-74.0501280853,-54.889238844,-33.3582167624
17.65,-74.0335469939,-54.8892248932,-24.5849434182
17.7,-74.0166804166,-54.8892111451,-4.3703420028
17.75,-73.9995366355,-54.8891975969,25.2778627121
17.8,-73.9821237462,-54.8891842456,41.300246118
17.85,-73.8552838801,-54.8891710884,45.5208337796
17.9,-73.6287305014,-54.8891581224,45.074159578
17.95,-73.3118826485,-54.889145345,42.1654110262
18.0,-72.9137184013,-54.8891327534,37.2826607496
18.05,-72.4427960511,-54.8891203448,30.0323831052
18.1,-71.9072039785,-54.8891081167,21.8085451974
18.15,-71.3145439687,-54.8890960664,12.9215816349
18.2,-70.6719468386,-54.8890841914,3.8225910752
18.25,-69.9860345591,-54.8890724891,-5.08744508274
18.3,-69.2629799927,-54.889060957,-13.5506690055
18.35,-68.5084561718,-54.8890495927,-21.3914889528
18.4,-67.7277122218,-54.8890383937,-28.82221613
18.45,-66.9255295839,-54.8890273576,-36.7028331958
18.5,-66.1062976145,-54.8890164821,-45.6015179767
18.55,-65.2740003506,-54.8890057649,-54.7735620719
18.6,-64.4322457419,-54.8889952036,-62.4748940515
18.65,-63.5842945483,-54.888984796,-67.9605804439
18.7,-62.7330704607,-54.8889745398,-71.5800614443
18.75,-61.8812060035,-54.888964433,-73.8895491355
18.8,-61.0577441945,-54.8889544732,-75.3153391509
18.85,-60.2709143655,-54.8889446585,-76.1401420333
18.9,-59.5189748022,-54.8889349866,-76.5477541243
18.95,-58.8002905437,-54.8889254555,-76.6595609095
19.0,-58.1132994677,-54.8889160632,-76.5578465764
19.05,-57.4565345608,-54.8889068076,-76.3000151923
19.1,-56.82859925,-54.8888976868,-75.9272622954
19.15,-56.2281690492,-54.8888886988,-75.4699305922
19.2,-55.6539936399,-54.8888798417,-74.9508800501
19.25,-55.1048751744,-54.8888711137,-74.3876568627
19.3,-54.5796887436,-54.8888625127,-73.7939254328
19.35,-54.0773553984,-54.888854037,-73.1804402843
19.4,-53.5968610193,-54.8888456848,-72.555724946
19.45,-53.1372371188,-54.8888374542,-71.9265599006
19.5,-52.697563844,-54.8888293436,-71.2983429527
19.55,-52.2769668056,-54.8888213511,-70.6753620193
19.6,-51.8746150482,-54.8888134751,-70.0610061108
19.65,-51.4897179324,-54.8888057138,-69.4579314776
19.7,-51.1215238264,-54.8887980657,-68.8681943871
19.75,-50.7693211945,-54.888790529,-68.2933584754
19.8,-50.4324246648,-54.8887831021,-67.7345823327
19.85,-50.1101835235,-54.8887757834,-67.1926914597
19.9,-49.8019836075,-54.8887685715,-66.6682376912
19.95,-49.5072370529,-54.8887614646,-66.1615484605
20.0,-49.2253801483,-54.8887544614,-65.6727677542
20.05,-48.9558824887,-53.3730851736,-65.2018902266
20.1,-48.698235472,-51.9270337261,-64.7487896494
20.15,-48.4519507973,-50.5434808375,-64.3132426549
20.2,-48.2165682048,-49.2125831007,-63.8949485545
20.25,-47.9916458409,-47.9194616783,-63.4935458751
20.3,-47.7767623127,-46.6408199275,-63.1086261496
20.35,-47.5715156359,-45.3396011348,-62.7397454017
20.4,-47.3755214941,-43.9555808137,-62.3864336971
20.45,-47.1884129227,-42.3863699924,-62.048203069
20.5,-47.0098414893,-40.4434437462,-61.7245540768
20.55,-46.8394704053,-37.7358204766,-61.4149812171
20.6,-46.6769802047,-33.3155695025,-61.1189773674
20.65,-46.5220650695,-24.4746231429,-60.8360374183
20.7,-46.3744343746,-4.09417972143,-60.565661223
20.75,-46.2338064058,25.5589843819,-60.3073559732
20.8,-46.0999141772,41.4145735734,-60.0606380935
20.85,-45.9040085373,45.5533380482,-59.8250347323
20.9,-45.6525300685,45.0740958591,-59.6000849141
20.95,-45.351632171,42.1491129699,-59.3853404088
21.0,-45.0070916104,37.2572542819,-59.180366364
21.05,-44.6243378713,30.0037824096,-58.9847417407
21.1,-44.208431201,21.7809856134,-58.7980595844
21.15,-43.7640546012,12.8980226791,-58.6199271595
21.2,-43.295541678,3.80454829597,-58.449965972
21.25,-42.8068577128,-5.09985074109,-58.2878116986
21.3,-42.3016330099,-13.5582827459,-58.1331140402
21.35,-41.78314247,-21.3955524357,-57.9855365133
21.4,-41.2543616198,-28.8247430572,-57.8447561919
21.45,-40.7179267728,-36.7065951844,-57.710463409
21.5,-40.1761734331,-45.6096478699,-57.5823614278
21.55,-39.631136336,-54.7872415436,-57.4601660883
21.6,-39.0845430252,-62.4917771763,-57.3436054361
21.65,-38.5378309442,-67.9780313129,-57.232419339
21.7,-37.9921016014,-71.5967641178,-57.1263590947
21.75,-37.4481658952,-73.905068939,-57.0251870342
21.8,-36.9235880356,-75.329623044,-56.9286761241
21.85,-36.4220677986,-76.1532758971,-56.8366095689
21.9,-35.94113664,-76.559862009,-56.7487804174
21.95,-35.4782325439,-76.6707657536,-56.6649911746
22.0,-35.0306658051,-76.5682568791,-56.5850534184
22.05,-34.5956072052,-76.3097223693,-56.5087874262
22.1,-34.1700213216,-75.9363420666,-56.4360218089
22.15,-33.7506125814,-75.4784455551,-56.3665931547
22.2,-33.3337464325,-74.9588822926,-56.3003456833
22.25,-32.915309725,-74.3951902149,-56.2371309105
22.3,-32.4905545763,-73.8010272741,-56.1768073238
22.35,-32.0538364498,-73.1871429406,-56.119240069
22.4,-31.5982333624,-72.5620567494,-56.0643006479
22.45,-31.1149684558,-71.9325459869,-56.0118666279
22.5,-30.5925051989,-71.3040058598,-55.9618213617
22.55,-30.0150717076,-70.6807221387,-55.914053719
22.6,-29.3601948236,-70.0660820304,-55.8684578289
22.65,-28.5942513076,-69.4627402458,-55.8249328329
22.7,-27.6641181572,-68.8727517183,-55.7833826483
22.75,-26.4801711379,-68.2976789129,-55.7437157421
22.8,-24.878471537,-67.7386793809,-55.7058449148
22.85,-22.5274635842,-67.1965776919,-55.6696870938
22.9,-18.6693774149,-66.6719248397,-55.6351631361
22.95,-11.3550957948,-66.1650474934,-55.6021976403
23.0,3.98228428078,-65.6760889414,-55.5707187668
23.05,26.9296340312,-65.205043197,-55.5406580668
23.1,41.5599626225,-64.7517834419,-55.5119503194
23.15,46.4485493998,-64.3160857634,-55.4845333761
23.2,47.5023896404,-63.8976489676,-55.4583480128
23.25,47.1784141152,-63.4961111134,-55.4333377892
23.3,46.1148219943,-63.1110632978,-55.4094489147
23.35,44.4250173984,-62.742061139,-55.3866301206
23.4,42.0958172734,-62.3886343244,-55.3648325391
23.45,39.1031201455,-62.0502945336,-55.3440095876
23.5,35.4493912466,-61.7265419959,-55.324116859
23.55,31.1758173591,-61.4168708986,-55.3051120171
23.6,26.362856422,-61.1207738291,-55.2869546976
23.65,21.1238408569,-60.8377454063,-55.2696064132
23.7,15.5937939987,-60.5672852281,-55.2530304642
23.75,9.91674342328,-60.308900246,-55.2371918528
23.8,4.23983146534,-60.0621066591,-55.222057202
23.85,-1.27922616443,-59.8264314032,-55.2075946785
23.9,-6.50322944395,-59.6014133024,-55.193773919
23.95,-11.4381075553,-59.3866039378,-55.1805659604
24.0,-16.2549017374,-59.1815682789,-55.1679431738
24.05,-21.1563201028,-58.9858851184,-55.1558792008
24.1,-26.2351008564,-58.7991473427,-55.1443488938
24.15,-31.3704997383,-58.620962066,-55.1333282586
24.2,-36.238878688,-58.4509506521,-55.1227944003
24.25,-40.5089301173,-58.2887486433,-55.1127254716
24.3,-44.0293461631,-58.1340056131,-55.1031006233
24.35,-46.8225379532,-57.9863849576,-55.0938999579
24.4,-48.9881827912,-57.8455636363,-55.085104485
24.45,-50.6373741832,-57.7112318742,-55.0766960786
24.5,-51.8685863912,-57.5830928319,-55.0686574371
24.55,-52.7632562324,-57.4608622521,-55.060972045
24.6,-53.3874130826,-57.3442680883,-55.0536241361
24.65,-53.7942648037,-57.2330501209,-55.0465986586
24.7,-54.026681872,-57.1269595648,-55.0398812427
24.75,-54.1192502533,-57.0257586724,-55.0334581683
24.8,-54.0999303812,-56.9292203357,-55.0273163351
24.85,-53.9913774917,-56.8371276885,-55.0214432346
24.9,-53.8120005459,-56.7492737127,-55.0158269222
24.95,-53.5767818261,-56.6654608495,-55.0104559914
25.0,-53.2979462823,-56.5855006167,-55.0053195494
25.05,-52.9854754056,-56.5092132344,-55.0004071933
25.1,-52.6475451347,-56.4364272592,-54.9957089875
25.15,-52.2908371816,-56.3669792279,-54.9912154427
